country_code;region_name;iata;icao;airport;latitude;longitude
AU;Northern Territory;MNG;YMGD;Maningrida Airport;-12,05610;134,23400
AU;Northern Territory;MNV;;Mount Valley Airport;-14,11670;133,83300
AU;Northern Territory;MNW;YMDS;MacDonald Downs Airport;-22,44400;135,19900
AU;Northern Territory;MQE;YMQA;Marqua Airport;-22,80580;137,25100
AU;Northern Territory;MRT;;Moroak Airport;-14,81810;133,70100
AU;Northern Territory;MSF;YMNS;Mount Swan Airport;-22,62470;135,03500
AU;Northern Territory;MTD;YMSF;Mount Sandford Station Airport;-16,97830;130,55500
AU;Northern Territory;MUP;YMUP;Mulga Park Airport;-25,86000;131,65000
AU;Northern Territory;NPP;;Napperby Airport;-22,53120;133,76300
AU;Northern Territory;NRY;;Newry Airport;-16,04420;129,26400
AU;Northern Territory;NUB;YNUM;Numbulwar Airport;-14,27170;135,71700
AU;Northern Territory;PEP;;Peppimenarti Airport;-14,14420;130,09100
AU;Northern Territory;PKT;YKPT;Port Keats Airfield;-14,25000;129,52900
AU;Northern Territory;RAM;YRNG;Ramingining Airport;-12,35640;134,89800
AU;Northern Territory;RDA;YRKD;Rockhampton Downs Airport;-18,95330;135,20100
AU;Northern Territory;RPB;YRRB;Roper Bar Airport;-14,73480;134,52500
AU;Northern Territory;RPM;YNGU;Ngukurr Airport;-14,72280;134,74700
AU;Northern Territory;RPV;;Roper Valley Airport;-14,92150;134,05000
AU;Northern Territory;RRV;;Robinson River Airport (Northern Territory);-16,71830;136,94500
AU;Northern Territory;SHU;YSMP;Smith Point Airport;-11,15000;132,15000
AU;Northern Territory;SNB;YSNB;Snake Bay Airport;-11,42280;130,65400
AU;Northern Territory;TBK;YTBR;Timber Creek Airport;-15,62000;130,44500
AU;Northern Territory;TCA;YTNK;Tennant Creek Airport;-19,63440;134,18300
AU;Northern Territory;TYP;YTMY;Tobermorey Airport;-22,25580;137,95300
AU;Northern Territory;UTD;;Nutwood Downs Airport;-15,80740;134,14600
AU;Northern Territory;VCD;YVRD;Victoria River Downs Airport;-16,40210;131,00500
AU;Northern Territory;WAV;YWAV;Wave Hill Airport;-17,39330;131,11800
AU;Northern Territory;WLL;YWOR;Wollogorang Airport;-17,21990;137,93500
AU;Northern Territory;WLO;YWTL;Waterloo Airport;-16,63000;129,32000
AU;Northern Territory;YUE;YYND;Yuendumu Airport;-22,25420;131,78200
AU;Queensland;AAB;YARY;Arrabury Airport;-26,69300;141,04800
AU;Queensland;ABG;YABI;Abingdon Airport;-17,61670;143,16700
AU;Queensland;ABH;YAPH;Alpha Airport;-23,64610;146,58400
AU;Queensland;ABM;YNPE;Northern Peninsula Airport;-10,95080;142,45900
AU;Queensland;AGW;;Agnew Airport;-12,14560;142,14900
AU;Queensland;AUD;YAGD;Augustus Downs Airport;-18,51500;139,87800
AU;Queensland;AUU;YAUR;Aurukun Airport;-13,35410;141,72100
AU;Queensland;AXC;YAMC;Aramac Airport;-22,96670;145,24200
AU;Queensland;AYR;YAYR;Ayr Airport;-19,58440;147,32900
AU;Queensland;BBL;YLLE;Ballera Airport;-27,40560;141,80900
AU;Queensland;BCI;YBAR;Barcaldine Airport;-23,56530;145,30700
AU;Queensland;BCK;;Bolwarra Airport;-17,38830;144,16900
AU;Queensland;BDB;YBUD;Bundaberg Airport;-24,90390;152,31900
AU;Queensland;BDD;YBAU;Badu Island Airport;-10,15000;142,17300
AU;Queensland;BEU;YBIE;Bedourie Airport;-24,34610;139,46000
AU;Queensland;BFC;;Bloomfield Airport;-15,87360;145,33000
AU;Queensland;BHT;;Brighton Downs Airport;-23,36390;141,56300
AU;Queensland;BIP;;Bulimba Airport;-16,88080;143,47900
AU;Queensland;BKP;YBAW;Barkly Downs Airport;-20,49580;138,47500
AU;Queensland;BKQ;YBCK;Blackall Airport;-24,42780;145,42900
AU;Queensland;BLS;YBLL;Bollon Airport;-28,05830;147,48300
AU;Queensland;BLT;YBTR;Blackwater Airport;-23,60310;148,80700
AU;Queensland;BMP;YBPI;Brampton Island Airport;-20,80330;149,27000
AU;Queensland;BNE;YBBN;Brisbane Airport;-27,38420;153,11700
AU;Queensland;BQL;YBOU;Boulia Airport;-22,91330;139,90000
AU;Queensland;BTX;YBEO;Betoota Airport;-25,64170;140,78300
AU;Queensland;BUC;YBKT;Burketown Airport;-17,74860;139,53400
AU;Queensland;BVI;YBDV;Birdsville Airport;-25,89750;139,34800
AU;Queensland;BVW;;Batavia Downs Airport;-12,65920;142,67500
AU;Queensland;BZP;;Bizant Airport;-14,74030;144,11900
AU;Queensland;CBY;;Canobie Airport;-19,47940;140,92700
AU;Queensland;CCL;YCCA;Chinchilla Airport;-26,77500;150,61700
AU;Queensland;CDQ;YCRY;Croydon Airport;-18,22500;142,25800
AU;Queensland;CFP;;Carpentaria Downs Airport;-18,71670;144,31700
AU;Queensland;CMA;YCMU;Cunnamulla Airport;-28,03000;145,62200
AU;Queensland;CML;YCMW;Camooweal Airport;-19,91170;138,12500
AU;Queensland;CMQ;YCMT;Clermont Airport;-22,77310;147,62100
AU;Queensland;CNC;YCCT;Coconut Island Airport;-10,05000;143,07000
AU;Queensland;CNJ;YCCY;Cloncurry Airport;-20,66860;140,50400
AU;Queensland;CNS;YBCS;Cairns Airport;-16,88580;145,75500
AU;Queensland;CQP;;Cape Flattery Airport;-14,97080;145,31200
AU;Queensland;CRH;;Cherrabah Airport;-28,43010;152,08900
AU;Queensland;CTL;YBCV;Charleville Airport;-26,41330;146,26200
AU;Queensland;CTN;YCKN;Cooktown Airport;-15,44470;145,18400
AU;Queensland;CUD;YCDR;Caloundra Airport;-26,80000;153,10000
AU;Queensland;CUQ;YCOE;Coen Airport;-13,76110;143,11300
AU;Queensland;CXT;YCHT;Charters Towers Airport;-20,04310;146,27300
AU;Queensland;CZY;YUNY;Cluny Airport;-24,51670;139,61700
AU;Queensland;DBY;YDAY;Dalby Airport;-27,15530;151,26700
AU;Queensland;DDN;YDLT;Delta Downs Airport;-16,99170;141,31700
AU;Queensland;DFP;;Drumduff Airport;-16,05300;143,01200
AU;Queensland;DHD;YDRH;Durham Downs Airport;-27,07500;141,90000
AU;Queensland;DKI;YDKI;Dunk Island Airport;-17,94170;146,14000
AU;Queensland;DMD;YDMG;Doomadgee Airport;-17,94030;138,82200
AU;Queensland;DNB;YDBR;Dunbar Airport;-16,05000;142,40000
AU;Queensland;DRD;YDOR;Dorunda Airport;-16,55370;141,82400
AU;Queensland;DRN;YDBI;Dirranbandi Airport;-28,59170;148,21700
AU;Queensland;DRR;YDRI;Durrie Airport;-25,68500;140,22800
AU;Queensland;DVP;YDPD;Davenport Downs Airport;-24,15000;141,10800
AU;Queensland;DXD;YDIX;Dixie Airport;-15,11750;143,31600
AU;Queensland;DYA;YDYS;Dysart Airport;-22,62220;148,36400
AU;Queensland;DYM;;Diamantina Lakes Airport;-23,76170;141,14500
AU;Queensland;EDR;YPMP;Edward River Airport;-14,89650;141,60900
AU;Queensland;EIH;;Einasleigh Airport;-18,50330;144,09400
AU;Queensland;EMD;YEML;Emerald Airport;-23,56750;148,17900
AU;Queensland;ERQ;YESE;Elrose Airport;-20,97640;141,00700
AU;Queensland;GAH;YGAY;Gayndah Airport;-25,61440;151,61900
AU;Queensland;GBP;YGAM;Gamboola Airport;-16,55000;143,66700
AU;Queensland;GGD;YGDS;Gregory Downs Airport;-18,62500;139,23300
AU;Queensland;GIC;YBOI;Boigu Island Airport;-9,23278;142,21800
AU;Queensland;GKL;YGKL;Great Keppel Island Airport;-23,18330;150,94200
AU;Queensland;GLG;YGLE;Glengyle Airport;-24,80830;139,60000
AU;Queensland;GLM;YGLO;Glenormiston Airport;-22,88830;138,82500
AU;Queensland;GLT;YGLA;Gladstone Airport;-23,86970;151,22300
AU;Queensland;GOO;YGDI;Goondiwindi Airport;-28,52140;150,32000
AU;Queensland;GPD;YGON;Mount Gordon Airport;-19,77260;139,40400
AU;Queensland;GTT;YGTN;Georgetown Airport;-18,30500;143,53000
AU;Queensland;GVP;YGNV;Greenvale Airport;-18,99660;145,01400
AU;Queensland;GYP;YGYM;Gympie Airport;-26,28280;152,70200
AU;Queensland;HAT;YHTL;Heathlands Airport;-11,73690;142,57700
AU;Queensland;HGD;YHUG;Hughenden Airport;-20,81500;144,22500
AU;Queensland;HID;YHID;Horn Island Airport;-10,58640;142,29000
AU;Queensland;HIG;YHHY;Highbury Airport;-16,42440;143,14600
AU;Queensland;HIP;YHDY;Headingly Airport;-21,33330;138,28300
AU;Queensland;HLV;;Helenvale Airport;-15,68580;145,21500
AU;Queensland;HPE;;Hopevale Airport;-15,29230;145,10400
AU;Queensland;HTI;YBHM;Great Barrier Reef Airport;-20,35810;148,95200
AU;Queensland;HVB;YHBA;Hervey Bay Airport;-25,31890;152,88000
AU;Queensland;IFF;YIFY;Iffley Airport;-18,90000;141,21700
AU;Queensland;IFL;YIFL;Innisfail Airport;-17,55940;146,01200
AU;Queensland;IGH;YIGM;Ingham Airport;-18,66060;146,15200
AU;Queensland;IKP;YIKM;Inkerman Airport;-16,27500;141,44200
AU;Queensland;INJ;YINJ;Injune Airport;-25,85100;148,55000
AU;Queensland;IRG;YLHR;Lockhart River Airport;-12,78690;143,30500
AU;Queensland;ISA;YBMA;Mount Isa Airport;-20,66390;139,48900
AU;Queensland;ISI;YISF;Isisford Airport;-24,25830;144,42500
AU;Queensland;JCK;YJLC;Julia Creek Airport;-20,66830;141,72300
AU;Queensland;JUN;YJDA;Jundah Airport;-24,84170;143,05800
AU;Queensland;KCE;YCSV;Collinsville Airport;-20,59670;147,86000
AU;Queensland;KDS;;Kamaran Downs Airport;-24,33880;139,27900
AU;Queensland;KGY;YKRY;Kingaroy Airport;-26,58080;151,84100
AU;Queensland;KKP;YKLB;Koolburra Airport;-15,31890;143,95500
AU;Queensland;KML;YKML;Kamileroi Airport;-19,37500;140,05700
AU;Queensland;KOH;YKLA;Koolatah Airport;-15,88860;142,43900
AU;Queensland;KPP;YKPR;Kalpowar Airport;-14,89000;144,22000
AU;Queensland;KRB;YKMB;Karumba Airport;-17,45670;140,83000
AU;Queensland;KSV;YSPV;Springvale Airport;-23,55000;140,70000
AU;Queensland;KUG;YKUB;Kubin Airport;-10,22500;142,21800
AU;Queensland;KWM;YKOW;Kowanyama Airport;-15,48560;141,75100
AU;Queensland;LDC;YLIN;Lindeman Island Airport;-20,45360;149,04000
AU;Queensland;LFP;YLFD;Lakefield Airport;-14,92070;144,20300
AU;Queensland;LKD;YLND;Lakeland Downs Airport;-15,83330;144,85000
AU;Queensland;LLG;YCGO;Chillagoe Airport;-17,14280;144,52900
AU;Queensland;LLP;;Linda Downs Airport;-23,01670;138,70000
AU;Queensland;LOA;YLOR;Lorraine Airport;-18,99330;139,90700
AU;Queensland;LRE;YLRE;Longreach Airport;-23,43420;144,28000
AU;Queensland;LTP;YLHS;Lyndhurst Airport;-19,19580;144,37100
AU;Queensland;LTV;YLOV;Lotus Vale Station Airport;-17,04830;141,37600
AU;Queensland;LUT;YLRS;New Laura Airport;-15,18330;144,36700
AU;Queensland;LUU;YLRA;Laura Airport;-15,55000;144,45000
AU;Queensland;LWH;YLAH;Lawn Hill Airport;-18,56830;138,63500
AU;Queensland;LYT;;Lady Elliot Island Airport;-24,11290;152,71600
AU;Queensland;LZR;YLZI;Lizard Island Airport;-14,67330;145,45500
AU;Queensland;MBH;YMYB;Maryborough Airport;-25,51330;152,71500
AU;Queensland;MCY;YBSU;Sunshine Coast Airport;-26,60330;153,09100
AU;Queensland;MET;YMOT;Moreton Airport;-12,44420;142,63800
AU;Queensland;MFL;;Mount Full Stop Airport;-19,67000;144,88500
AU;Queensland;MKY;YBMK;Mackay Airport;-21,17170;149,18000
AU;Queensland;MLV;YMEU;Merluna Airport;-13,06490;142,45400
AU;Queensland;MMM;YMMU;Middlemount Airport;-22,80250;148,70500
AU;Queensland;MNQ;YMTO;Monto Airport;-24,88580;151,10000
AU;Queensland;MOV;YMRB;Moranbah Airport;-22,05780;148,07700
AU;Queensland;MRG;YMBA;Mareeba Airfield;-17,06920;145,41900
AU;Queensland;MRL;;Miners Lake Airport;46,38340;-82,63310
AU;Queensland;MTQ;YMIT;Mitchell Airport;-26,48330;147,93700
AU;Queensland;MVU;YMGV;Musgrave Airport;-14,77570;143,50500
AU;Queensland;MWY;YMIR;Miranda Downs Airport;-17,32890;141,88600
AU;Queensland;MXD;YMWX;Marion Downs Airport;-23,36370;139,65000
AU;Queensland;MYI;YMAE;Murray Island Airport;-9,91667;144,05500
AU;Queensland;NLF;YDNI;Darnley Island Airport;-9,58333;143,76700
AU;Queensland;NMP;;New Moon Airport;-19,20000;145,77300
AU;Queensland;NMR;YNAP;Nappa Merrie Airport;-27,55830;141,13300
AU;Queensland;NSV;YNSH;Noosa Airport;-26,42330;153,06300
AU;Queensland;NTN;YNTN;Normanton Airport;-17,68410;141,07000
AU;Queensland;OBA;;Oban Airport;56,46570;-5,39770
AU;Queensland;OKB;YORC;Orchid Beach Airport;-24,95940;153,31500
AU;Queensland;OKR;YYKI;Yorke Island Airport;-9,75280;143,40600
AU;Queensland;OKY;YBOK;Oakey Army Aviation Centre;-27,41140;151,73500
AU;Queensland;ONG;YMTI;Mornington Island Airport;-16,66250;139,17800
AU;Queensland;ONR;YMNK;Monkira Airport;-24,81670;140,53300
AU;Queensland;OOL;YBCG;Gold Coast Airport (Coolangatta Airport);-28,16440;153,50500
AU;Queensland;OOR;YMOO;Mooraberree Airport;-25,25000;140,98300
AU;Queensland;OPI;YOEN;Oenpelli Airport;-12,32500;133,00600
AU;Queensland;ORS;;Orpheus Island Resort Waterport;-18,63400;146,50000
AU;Queensland;OSO;YOSB;Osborne Mine Airport;-22,08170;140,55500
AU;Queensland;OXO;;Orientos Airport;-28,05980;141,53600
AU;Queensland;OXY;YMNY;Morney Airport;-25,35830;141,43300
AU;Queensland;PHQ;YTMO;The Monument Airport;-21,81110;139,92400
AU;Queensland;PMK;YPAM;Palm Island Airport;-18,75530;146,58100
AU;Queensland;PPP;YBPN;Whitsunday Coast Airport;-20,49500;148,55200
AU;Queensland;RCM;YRMD;Richmond Airport;-20,70190;143,11500
AU;Queensland;RKY;;Rokeby Airport;-13,64340;142,64100
AU;Queensland;RLP;;Rosella Plains Airport;-18,42530;144,45900
AU;Queensland;RMA;YROM;Roma Airport;-26,54500;148,77500
AU;Queensland;ROH;YROB;Robinhood Airport;-18,84500;143,71000
AU;Queensland;ROK;YBRK;Rockhampton Airport;-23,38190;150,47500
AU;Queensland;RSB;YRSB;Roseberth Airport;-25,83330;139,65000
AU;Queensland;RTP;YRTP;Rutland Plains Airport;-15,64330;141,84300
AU;Queensland;SBR;YSII;Saibai Island Airport;-9,37833;142,62500
AU;Queensland;SCG;YSPK;Spring Creek Airport;-18,63330;144,56700
AU;Queensland;SGO;YSGE;St George Airport;-28,04970;148,59500
AU;Queensland;SHQ;YSPT;Southport Airport;-27,92210;153,37200
AU;Queensland;SNH;YSPE;Stanthorpe Airport;-28,62030;151,99100
AU;Queensland;SRM;;Sandringham Station Airport;-24,05680;139,08200
AU;Queensland;SRR;;Dunwich Airport;-27,51670;153,42800
AU;Queensland;SSP;;Silver Plains Airport;-13,97540;143,55400
AU;Queensland;STF;YSTI;Stephens Island Airport;-9,51000;143,55000
AU;Queensland;STH;YSMR;Strathmore Airport;-17,85000;142,56700
AU;Queensland;SVM;;St Pauls Mission Airport;-10,36670;142,11700
AU;Queensland;SYU;YWBS;Warraber Island Airport;-10,20830;142,82500
AU;Queensland;TAN;YTGA;Tangalooma Airport;-27,13000;153,36300
AU;Queensland;TDR;YTDR;Theodore Airport;-24,99330;150,09300
AU;Queensland;THG;YTNG;Thangool Airport;-24,49390;150,57600
AU;Queensland;TQP;YTEE;Trepell Airport;-21,83500;140,88800
AU;Queensland;TSV;YBTL;Townsville Airport;-19,25250;146,76500
AU;Queensland;TWB;YTWB;Toowoomba City Aerodrome;-27,54280;151,91600
AU;Queensland;TWN;;Tewantin Airport;-26,38800;153,02800
AU;Queensland;TWP;;Torwood Airport;-17,36330;143,75000
AU;Queensland;TXR;;Tanbar Airport;-25,84780;141,92800
AU;Queensland;TYG;YTHY;Thylungra Airport;-26,08330;143,46700
AU;Queensland;UBB;YMAA;Mabuiag Island Airport;-9,95000;142,18300
AU;Queensland;UDA;YUDA;Undara Airport;-18,20000;144,60000
AU;Queensland;ULP;YQLP;Quilpie Airport;-26,61220;144,25300
AU;Queensland;UTB;YMTB;Muttaburra Airport;-22,58330;144,53300
AU;Queensland;VNR;YVRS;Vanrook Airport;-16,96330;141,95000
AU;Queensland;WAN;;Waverney Airport;-25,35630;141,92500
AU;Queensland;WAZ;YWCK;Warwick Airport;-28,14940;151,94300
AU;Queensland;WDI;YWND;Wondai Airport;-26,28330;151,85800
AU;Queensland;WEI;YBWP;Weipa Airport;-12,67860;141,92500
AU;Queensland;WIN;YWTN;Winton Airport;-22,36360;143,08600
AU;Queensland;WLE;YMLS;Miles Airport;-26,80830;150,17500
AU;Queensland;WNR;YWDH;Windorah Airport;-25,41310;142,66700
AU;Queensland;WON;YWDL;Wondoola Airport;-18,57500;140,89200
AU;Queensland;WPK;YWMP;Wrotham Park Airport;-16,65830;144,00200
AU;Queensland;WSY;YSHR;Whitsunday Airport;-20,27610;148,75500
AU;Queensland;WTB;YBWW;Toowoomba Wellcamp Airport;-27,55830;151,79300
AU;Queensland;XMY;YYMI;Yam Island Airport;-9,90111;142,77600
AU;Queensland;XTG;YTGM;Thargomindah Airport;-27,98640;143,81100
AU;Queensland;XTO;YTAM;Taroom Airport;-25,80170;149,90000
AU;Queensland;XTR;YTAA;Tara Airport;-27,15670;150,47700
AU;Queensland;ZBL;;Biloela Airport;-24,40000;150,51000
AU;Queensland;ZBO;YBWN;Bowen Airport;-20,01830;148,21500
AU;Queensland;ZGL;YSGW;South Galway Airport;-25,68330;142,10800
AU;South Australia;ADL;YPAD;Adelaide Airport;-34,94500;138,53100
AU;South Australia;ADO;YAMK;Andamooka Airport;-30,43830;137,13700
AU;South Australia;AMT;YAMT;Amata Airport;-26,10830;131,20700
AU;South Australia;AWN;;Alton Downs Airport;-26,53330;139,26700
AU;South Australia;CCW;YCWL;Cowell Airport;-33,66670;136,89200
AU;South Australia;CED;YCDU;Ceduna Airport;-32,13060;133,71000
AU;South Australia;CFH;;Clifton Hills Airport;-27,01830;138,89200
AU;South Australia;CPD;YCBP;Coober Pedy Airport;-29,04000;134,72100
AU;South Australia;CRJ;;Coorabie Airport;-31,89440;132,29600
AU;South Australia;CVC;YCEE;Cleve Airport;-33,70970;136,50500
AU;South Australia;CWR;YCWI;Cowarie Airport;-27,71170;138,32800
AU;South Australia;DLK;YDLK;Dulkaninna Airport;-29,01330;138,48100
AU;South Australia;ERB;YERN;Pukatja Airport (Ernabella Airport);-26,26330;132,18200
AU;South Australia;ETD;YEDA;Etadunna Airport;-28,74080;138,58900
AU;South Australia;GSN;YMGN;Mount Gunson Airport;-31,45970;137,17400
AU;South Australia;HWK;YHAW;Wilpena Pound Airport;-31,85590;138,46800
AU;South Australia;IDK;YIDK;Indulkana Airport;-26,96670;133,32500
AU;South Australia;INM;YINN;Innamincka Airport;-27,70000;140,73300
AU;South Australia;KBY;YKBY;Streaky Bay Airport;-32,83580;134,29300
AU;South Australia;KGC;YKSC;Kingscote Airport;-35,71390;137,52100
AU;South Australia;KYI;YYTA;Yalata Airport;-31,47060;131,82500
AU;South Australia;LCN;YBLC;Balcanoona Airport;-30,53500;139,33700
AU;South Australia;LGH;YLEC;Leigh Creek Airport;-30,59830;138,42600
AU;South Australia;LOC;YLOK;Lock Airport;-33,54420;135,69300
AU;South Australia;MGB;YMTG;Mount Gambier Airport;-37,74560;140,78500
AU;South Australia;MIN;YMPA;Minnipa Airport;-32,84330;135,14500
AU;South Australia;MLR;YMCT;Millicent Airport;-37,58360;140,36600
AU;South Australia;MNE;YMUG;Mungeranie Airport;-28,00920;138,65700
AU;South Australia;MOO;YOOM;Moomba Airport;-28,09940;140,19700
AU;South Australia;MRP;YALA;Marla Airport;-27,33330;133,62700
AU;South Australia;MVK;YMUK;Mulka Airport;-28,34780;138,65000
AU;South Australia;MWT;YMWT;Moolawatana Airport;-29,90690;139,76500
AU;South Australia;NAC;YNRC;Naracoorte Airport;-36,98530;140,72500
AU;South Australia;NUR;YNUB;Nullabor Motel Airport;-31,44170;130,90200
AU;South Australia;ODD;YOOD;Oodnadatta Airport;-27,56170;135,44700
AU;South Australia;ODL;YCOD;Cordillo Downs Airport;-26,74530;140,63800
AU;South Australia;OLP;YOLD;Olympic Dam Airport;-30,48500;136,87700
AU;South Australia;ORR;YYOR;Yorketown Airport;-35;137,61700
AU;South Australia;PDE;YPDI;Pandie Pandie Airport;-26,11670;139,40000
AU;South Australia;PDN;;Parndana Airport;-35,80700;137,26400
AU;South Australia;PEA;YPSH;Penneshaw Airport;-35,75580;137,96300
AU;South Australia;PEY;;Penong Airport;-31,91670;133
AU;South Australia;PLO;YPLC;Port Lincoln Airport;-34,60530;135,88000
AU;South Australia;PPI;YPIR;Port Pirie Airport;-33,23890;137,99500
AU;South Australia;PUG;YPAG;Port Augusta Airport;-32,50690;137,71700
AU;South Australia;PXH;YPMH;Prominent Hill Airport;-29,71600;135,52400
AU;South Australia;RCN;;American River Airport;-35,75740;137,77600
AU;South Australia;RMK;YREN;Renmark Airport;-34,19640;140,67400
AU;South Australia;RRE;YMRE;Marree Airport;-29,66330;138,06500
AU;South Australia;RTY;YMYT;Merty Merty Airport;-28,58330;140,31700
AU;South Australia;TAQ;;Tarcoola Airport;-30,70330;134,58400
AU;South Australia;UMR;YPWR;RAAF Woomera Airfield;-31,14420;136,81700
AU;South Australia;WUD;YWUD;Wudinna Airport;-33,04330;135,44700
AU;South Australia;WYA;YWHA;Whyalla Airport;-33,05890;137,51400
AU;South Australia;XML;YMIN;Minlaton Airport;-34,75000;137,53300
AU;Tasmania;BWT;YWYY;Burnie Airport;-40,99890;145,73100
AU;Tasmania;CBI;;Cape Barren Island Airport;-40,39170;148,01700
AU;Tasmania;DPO;YDPO;Devonport Airport;-41,16970;146,43000
AU;Tasmania;FLS;YFLI;Flinders Island Airport;-40,09170;147,99300
AU;Tasmania;GEE;YGTO;George Town Aerodrome;-41,08000;146,84000
AU;Tasmania;HBA;YMHB;Hobart International Airport;-42,83610;147,51000
AU;Tasmania;HLS;YSTH;St Helens Airport;-41,33670;148,28200
AU;Tasmania;KNS;YKII;King Island Airport;-39,87750;143,87800
AU;Tasmania;LST;YMLT;Launceston Airport;-41,54530;147,21400
AU;Tasmania;LTB;;Latrobe Airport;-41,23520;146,39600
AU;Tasmania;SIO;YSMI;Smithton Airport;-40,83500;145,08400
AU;Tasmania;SRN;YSRN;Strahan Airport;-42,15500;145,29200
AU;Tasmania;UEE;YQNS;Queenstown Airport;-42,07500;145,53200
AU;Victoria;ARY;YARA;Ararat Airport;-37,30940;142,98900
AU;Victoria;AVV;YMAV;Avalon Airport;-38,03940;144,46900
AU;Victoria;BLN;YBLA;Benalla Airport;-36,55190;146,00700
AU;Victoria;BRJ;;Bright Airport;-36,73300;146,96700
AU;Victoria;BSJ;YBNS;Bairnsdale Airport;-37,88750;147,56800
AU;Victoria;BXG;YBDG;Bendigo Airport;-36,73940;144,33000
AU;Victoria;CYG;YCRG;Corryong Airport;-36,18280;147,88800
AU;Victoria;ECH;YECH;Echuca Airport;-36,15720;144,76200
AU;Victoria;GEX;YGLG;Geelong Airport;-38,22500;144,33300
AU;Victoria;HLT;YHML;Hamilton Airport;-37,64890;142,06500
AU;Victoria;HSM;YHSM;Horsham Airport;-36,66970;142,17300
AU;Victoria;HTU;YHPN;Hopetoun Airport;-35,71530;142,36000
AU;Victoria;KRA;YKER;Kerang Airport;-35,75140;143,93900
AU;Victoria;MBF;YPOK;Porepunkah Airfield;-36,71870;146,89000
AU;Victoria;MBW;YMMB;Moorabbin Airport;-37,97580;145,10200
AU;Victoria;MEB;YMEN;Essendon Airport;-37,72810;144,90200
AU;Victoria;MEL;YMML;Melbourne Airport;-37,67330;144,84300
AU;Victoria;MHU;YHOT;Mount Hotham Airport;-37,04750;147,33400
AU;Victoria;MQL;YMIA;Mildura Airport;-34,22920;142,08600
AU;Victoria;OYN;YOUY;Ouyen Airport;-35,08900;142,35400
AU;Victoria;PTJ;YPOD;Portland Airport;-38,31810;141,47100
AU;Victoria;RBC;YROI;Robinvale Airport;-34,65000;142,78300
AU;Victoria;RBS;YORB;Orbost Airport;-37,79000;148,61000
AU;Victoria;SHT;YSHT;Shepparton Airport;-36,42890;145,39300
AU;Victoria;SWC;YSWL;Stawell Airport;-37,07170;142,74100
AU;Victoria;SWH;YSWH;Swan Hill Airport;-35,37580;143,53300
AU;Victoria;SXE;YWSL;West Sale Airport;-38,09080;146,96500
AU;Victoria;TGN;YLTV;Latrobe Regional Airport;-38,20720;146,47000
